Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
5452,Honda City 1.5 S MT,Kolkata,2009,42000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,2.3
1567,Maruti Wagon R VXI BS IV,Kochi,2011,36411,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,3.08
165,Toyota Fortuner 4x2 Manual,Mumbai,2012,131765,Diesel,Manual,First,13.0 kmpl,2982 CC,168.5 bhp,7.0,,13.5
3566,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,Petrol,Automatic,First,19.2 kmpl,1197 CC,80 bhp,5.0,,4.19
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,Diesel,Automatic,First,20.68 kmpl,1995 CC,190 bhp,5.0,48.18 Lakh,36.64
2013,Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,2018,5354,Petrol,Automatic,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,7.37 Lakh,6.76
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,12.8
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,6.02
4167,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,5.2
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5.0,,12.6
3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Petrol,Manual,Second,19.7 kmpl,796 CC,46.3 bhp,5.0,,2.47
394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5.0,,3.1
583,BMW X1 sDrive 20d Sportline,Chennai,2016,21000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,5.0,,33.0
5999,Tata Bolt Revotron XT,Chennai,2016,10000,Petrol,Manual,First,17.57 kmpl,1193 CC,88.7 bhp,5.0,7.77 Lakh,4.0
6008,Porsche Panamera Diesel,Hyderabad,2013,40000,Diesel,Automatic,Second,17.85 kmpl,2967 CC,300 bhp,4.0,,45.0
5756,Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,19.75
520,Maruti Celerio VXI,Jaipur,2014,56000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,2.79
1763,Chevrolet Cruze LTZ,Mumbai,2011,65000,Diesel,Manual,First,17.9 kmpl,1998 CC,163.7 bhp,5.0,,4.55
1875,Toyota Innova 2.5 LE 2014 Diesel 7 Seater,Pune,2014,102418,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,10.1
3965,Honda Accord 2.4 AT,Mumbai,2011,87000,Petrol,Automatic,First,11.7 kmpl,2354 CC,177.6 bhp,5.0,,5.4
3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,Petrol,Manual,First,20.3 kmpl,998 CC,68.05 bhp,5.0,,4.45
2253,Maruti Swift LXI Option,Chennai,2015,29500,Petrol,Manual,First,20.4 kmpl,1197 CC,81.80 bhp,5.0,,4.15
3224,Tata Sumo EX,Kolkata,2016,46300,Diesel,Manual,First,14.07 kmpl,1948 CC,83.1 bhp,7.0,,4.85
526,Maruti Swift VXI,Kochi,2019,20667,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5.0,,6.37
2946,Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,Diesel,Manual,First,15.1 kmpl,2179 CC,140 bhp,7.0,,13.28
3899,Audi A4 2.0 TDI,Bangalore,2013,76000,Diesel,Automatic,Second,16.55 kmpl,1968 CC,147.51 bhp,5.0,,18.25
692,Hyundai i10 Sportz,Mumbai,2011,35000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.75
5689,Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5.0,,2.83
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,Diesel,Automatic,First,18.12 kmpl,1995 CC,190 bhp,5.0,,30.45
1050,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,18385,Petrol,Automatic,First,14.8 kmpl,1497 CC,121.36 bhp,5.0,14.1 Lakh,12.41
590,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55000,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,4.75
519,Hyundai Creta 1.6 SX,Chennai,2016,69434,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5.0,14.84 Lakh,8.0
3380,Mitsubishi Outlander 2.4,Bangalore,2010,39525,Petrol,Automatic,First,11.3 kmpl,2360 CC,170 bhp,5.0,,9.25
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,6.41
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,First,20.73 kmpl,1373 CC,91.1 bhp,5.0,,8.76
1607,Hyundai i20 1.2 Sportz Option,Chennai,2011,32200,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5.0,,3.25
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5.0,,9.9
5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7.0,,20.67
1809,Mercedes-Benz M-Class ML 350 CDI,Hyderabad,2012,83000,Diesel,Automatic,First,11.74 kmpl,2987 CC,254.8 bhp,5.0,,36.0
791,Maruti Wagon R VXI,Coimbatore,2015,72599,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5.0,5.72 Lakh,4.32
792,Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,Diesel,Manual,Second,13.1 kmpl,2499 CC,141 bhp,7.0,,3.9
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,Diesel,Automatic,First,11.33 kmpl,4134 CC,335.2 bhp,7.0,,51.69
1855,BMW 3 Series 320d,Ahmedabad,2011,100000,Diesel,Automatic,Second,22.69 kmpl,1995 CC,190 bhp,5.0,43.31 Lakh,10.9
1980,Skoda Rapid 1.5 TDI AT Elegance,Kolkata,2015,45000,Diesel,Automatic,First,21.66 kmpl,1498 CC,103.52 bhp,5.0,,4.25
3233,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,59630,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5.0,,23.41
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5.0,,5.0
933,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,Petrol,Manual,First,17.8 kmpl,1198 CC,86.7 bhp,5.0,,6.5
3963,Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,Petrol,Manual,Third,13.7 kmpl,1468 CC,85.8 bhp,5.0,,1.0
5586,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,Diesel,Automatic,First,12.8 kmpl,1968 CC,167.6 bhp,5.0,,25.64
4179,Maruti Ritz VDi,Chennai,2009,83000,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,2.95
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5.0,4.24 Lakh,3.2
4116,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,28851,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,6.18
988,Toyota Corolla H4,Bangalore,2005,67000,Petrol,Automatic,Second,11.3 kmpl,1794 CC,125 bhp,5.0,,2.45
6016,Mahindra Xylo D4 BSIV,Jaipur,2012,55000,Diesel,Manual,Second,14.0 kmpl,2498 CC,112 bhp,8.0,,2.9
3453,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,Diesel,Automatic,First,16.2 kmpl,2993 CC,258 bhp,5.0,,45.73
5491,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,,5.3
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5.0,,2.25
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Petrol,Manual,Second,11.3 kmpl,1298 CC,83.1 bhp,8.0,,1.25
3093,Audi A7 2011-2015 Sportback,Kolkata,2012,24720,Diesel,Automatic,Second,0.0 kmpl,2967 CC,241.4 bhp,5.0,,28.0
3155,Maruti Omni 8 Seater BSII,Jaipur,2012,65000,Petrol,Manual,First,19.7 kmpl,796 CC,35 bhp,8.0,,1.55
3201,Honda City i VTEC SV,Kochi,2017,38424,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,7.51
4850,BMW X1 sDrive20d,Ahmedabad,2012,94000,Diesel,Automatic,First,17.05 kmpl,1995 CC,184 bhp,5.0,,12.5
1098,Maruti Wagon R VXI,Kolkata,2015,14000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.8
4990,Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5.0,,3.6
2844,Maruti Wagon R LX BSIII,Pune,2007,90000,Petrol,Manual,Second,17.3 kmpl,1061 CC,64 bhp,5.0,,1.24
886,Audi TT 40 TFSI,Kolkata,2012,7000,Petrol,Automatic,First,14.33 kmpl,1984 CC,226.6 bhp,4.0,,35.0
5937,Mahindra Scorpio VLX 2WD Airbag BSIII,Bangalore,2011,73000,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8.0,,6.4
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5.0,,8.42
515,Renault Duster 110PS Diesel RxZ,Coimbatore,2015,76427,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,8.58
5549,Honda City i DTec VX,Ahmedabad,2017,37000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,11.0
1453,Hyundai Verna 1.6 VTVT EX AT,Kochi,2014,35642,Petrol,Automatic,First,17.01 kmpl,1591 CC,121.4 bhp,5.0,,6.69
3553,Maruti Alto 800 2016-2019 CNG LXI,Pune,2015,18000,CNG,Manual,First,33.44 km/kg,796 CC,40.3 bhp,4.0,,3.0
3609,Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5.0,,2.7
2506,Audi A4 35 TDI Premium,Coimbatore,2016,39644,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,25.75
2994,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,5.0,7.35 Lakh,4.5
3999,Audi A4 3.2 FSI Tiptronic Quattro,Hyderabad,2012,125000,Petrol,Automatic,First,10.5 kmpl,3197 CC,null bhp,0.0,,18.0
5703,Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,Petrol,Manual,First,17.01 kmpl,1591 CC,121.3 bhp,5.0,,7.99
906,Renault Duster 110PS Diesel RxZ Pack,Pune,2012,74000,Diesel,Manual,First,19.01 kmpl,1461 CC,108.45 bhp,5.0,,6.35
28,Honda WRV i-VTEC VX,Kochi,2018,37430,Petrol,Manual,First,17.5 kmpl,1199 CC,88.7 bhp,5.0,10.57 Lakh,9.9
2507,Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,Diesel,Manual,First,22.3 kmpl,1248 CC,74 bhp,5.0,,2.2
2428,Mahindra Xylo H4,Chennai,2015,82000,Diesel,Manual,Second,14.02 kmpl,2179 CC,118.3 bhp,7.0,11.67 Lakh,4.85
762,Ford Figo Titanium Diesel,Kolkata,2015,72035,Diesel,Manual,First,25.5 kmpl,1498 CC,99 bhp,5.0,7.65 Lakh,2.5
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,10.14 Lakh,8.0
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5.0,,4.28
686,Honda City V MT,Chennai,2014,55000,Petrol,Manual,First,16.8 kmpl,1497 CC,116.3 bhp,5.0,,7.1
2353,Hyundai Xcent 1.2 Kappa S Option,Coimbatore,2016,21495,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5.0,,6.16
4836,Maruti Swift Dzire VXi,Bangalore,2009,65000,Petrol,Manual,Second,17.5 kmpl,1298 CC,85.8 bhp,5.0,,3.1
21,Maruti S Cross DDiS 200 Alpha,Bangalore,2015,55392,Diesel,Manual,Second,23.65 kmpl,1248 CC,88.5 bhp,5.0,,8.25
2752,Hyundai EON D Lite Plus Option,Kolkata,2017,60000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.5
885,Maruti Grand Vitara AT,Chennai,2008,77000,Petrol,Automatic,Fourth & Above,9.7 kmpl,1995 CC,163.5 bhp,5.0,,5.5
917,Tata Sumo DX,Mumbai,2013,20000,Diesel,Manual,First,14.07 kmpl,1978 CC,83.1 bhp,10.0,,5.25
1040,Honda CR-V 2.4 AT,Delhi,2010,94000,Petrol,Automatic,Second,10.1 kmpl,2354 CC,152 bhp,5.0,,4.8
1265,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,Diesel,Automatic,First,17.32 kmpl,1968 CC,184 bhp,5.0,,15.25
5199,Maruti Celerio VXI AT,Mumbai,2016,7100,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,4.35
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,Diesel,Manual,First,22.95 kmpl,1248 CC,74 bhp,5.0,8.34 Lakh,3.75
2084,Audi A4 2.0 TDI,Mumbai,2013,45200,Diesel,Automatic,First,16.55 kmpl,1968 CC,147.51 bhp,5.0,,13.5
1245,Toyota Camry 2.5 Hybrid,Pune,2018,17585,Petrol,Automatic,First,19.16 kmpl,2494 CC,157.7 bhp,5.0,,32.0
2382,Mercedes-Benz M-Class ML 250 CDI,Coimbatore,2016,23218,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5.0,,45.61
571,Maruti Swift ZXI,Chennai,2013,49000,Petrol,Manual,First,18.6 kmpl,1197 CC,85.8 bhp,5.0,,4.45
1435,Mahindra XUV500 W8 2WD,Mumbai,2012,37000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,7.75
3902,Maruti 800 AC,Jaipur,2010,70000,Petrol,Manual,Second,16.1 kmpl,796 CC,37 bhp,4.0,,0.9
1247,Maruti Swift VDI,Kochi,2017,34613,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,7.92 Lakh,6.24
3526,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,Diesel,Automatic,Second,16.07 kmpl,1995 CC,181 bhp,5.0,,12.5
2514,Hyundai Santro Xing GLS,Kolkata,2010,35008,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,1.36
1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.2
5204,Ford Figo Diesel ZXI,Chennai,2011,56500,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5.0,,2.9
2064,Hyundai Creta 1.6 CRDi SX Option,Chennai,2015,41000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,11.9
4747,Hyundai i10 Era 1.1,Mumbai,2013,49000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,,2.75
1690,Mercedes-Benz GLE 350d,Coimbatore,2018,40129,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5.0,95.13 Lakh,70.8
5185,Maruti Swift 1.3 LXI,Delhi,2012,52000,Petrol,Manual,First,16.1 kmpl,,,,,3.65
1985,BMW 3 Series 320d Sport,Chennai,2014,48000,Diesel,Automatic,First,22.69 kmpl,1995 CC,190 bhp,5.0,,21.6
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,Diesel,Manual,First,15.0 kmpl,1896 CC,105 bhp,5.0,,6.7
1547,Mahindra Verito 1.5 D4 BSIV,Pune,2015,90000,Diesel,Manual,Second,21.03 kmpl,1461 CC,65 bhp,5.0,9.26 Lakh,3.1
2012,Honda City 1.5 S MT,Jaipur,2011,95936,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5.0,,4.1
588,Hyundai i20 1.2 Magna,Bangalore,2015,59000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5.0,,5.75
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,5.7
2403,Mercedes-Benz GLA Class 200 CDI SPORT,Kochi,2017,72524,Diesel,Automatic,Second,17.9 kmpl,2143 CC,136 bhp,5.0,,18.06
2129,Hyundai Santa Fe 2WD AT,Delhi,2012,86000,Diesel,Automatic,Second,13.01 kmpl,2199 CC,194.3 bhp,7.0,,9.5
3998,Mahindra Scorpio 2.6 DX,Chennai,2005,120000,Diesel,Manual,Second,12.7 kmpl,2609 CC,116.6 bhp,8.0,,2.9
5344,Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,5.5
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5.0,,26.0
3508,Honda Brio EX MT,Chennai,2013,42320,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.9
2719,Toyota Etios VX,Kolkata,2012,55000,Petrol,Manual,First,17.6 kmpl,1496 CC,88.7 bhp,5.0,,2.99
5475,Ford Figo Diesel EXI,Chennai,2011,76000,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5.0,,2.4
5481,Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,Diesel,Automatic,First,18.1 kmpl,1991 CC,147.9 bhp,4.0,,5.5
556,Toyota Etios Liva GD,Chennai,2013,179000,Diesel,Manual,First,23.59 kmpl,1364 CC,67.04 bhp,5.0,,3.8
2469,Maruti Swift Dzire LDI,Jaipur,2015,144000,Diesel,Manual,First,26.59 kmpl,1248 CC,74 bhp,5.0,,5.25
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.82 Lakh,4.87
4286,Volkswagen Polo Petrol Comfortline 1.2L,Mumbai,2013,51167,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5.0,,3.76
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,Petrol,Automatic,First,14.3 kmpl,1598 CC,103.52 bhp,5.0,,9.72
1716,Fiat Linea Emotion Pack (Diesel),Chennai,2010,160000,Diesel,Manual,Second,19.0 kmpl,1248 CC,93 bhp,5.0,,2.5
2604,Mini Cooper Convertible S,Mumbai,2016,15000,Petrol,Automatic,First,16.82 kmpl,1998 CC,189.08 bhp,4.0,44.28 Lakh,35.0
4954,Toyota Etios Liva GD,Coimbatore,2013,62601,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5.0,,4.67
1704,Honda Amaze V CVT Petrol,Pune,2018,1700,Petrol,Automatic,First,19.0 kmpl,1199 CC,88.76 bhp,5.0,9.44 Lakh,7.8
2139,Land Rover Range Rover Evoque 2.0 TD4 Pure,Kochi,2016,29022,Diesel,Automatic,Second,15.68 kmpl,1999 CC,177 bhp,5.0,,34.08
3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,Diesel,Manual,First,28.4 kmpl,1248 CC,73.75 bhp,5.0,8.95 Lakh,4.65
2383,Skoda Laura Elegance 2.0 TDI CR AT,Pune,2010,84000,Diesel,Automatic,First,20.0 kmpl,1968 CC,138.1 bhp,5.0,,4.45
4311,Mercedes-Benz E-Class 280 CDI,Pune,2009,100000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5.0,,11.5
1285,Chevrolet Beat LS,Pune,2012,65000,Petrol,Manual,First,18.6 kmpl,1199 CC,79.4 bhp,5.0,,2.5
5878,Hyundai Grand i10 Asta,Kolkata,2014,37000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.45
5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19 kmpl,1197 CC,81.86 bhp,5.0,,5.8
3930,Maruti Swift VDI BSIV W ABS,Bangalore,2015,62588,Diesel,Manual,First,17.8 kmpl,1248 CC,null bhp,5.0,,5.95
4833,Mercedes-Benz E-Class 280 CDI,Mumbai,2005,131000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5.0,,10.0
1591,Skoda Rapid 1.6 MPI Elegance Black Package,Mumbai,2015,19600,Petrol,Manual,First,15.0 kmpl,1598 CC,103.52 bhp,5.0,,6.15
6012,Toyota Innova 2.5 V Diesel 7-seater,Coimbatore,2011,45004,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,9.48
2162,Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,Diesel,Manual,Third,17.8 kmpl,1399 CC,68 bhp,5.0,,2.25
2396,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,64000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5.0,,4.25
317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.65
5397,Mini Cooper S Carbon Edition,Mumbai,2013,52000,Petrol,Automatic,First,13.6 kmpl,1598 CC,181 bhp,4.0,,25.0
3111,Maruti Swift LDI BSIV,Jaipur,2014,105000,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,3.85
4036,Maruti Ritz LDi,Kochi,2015,35314,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5.0,,4.27
795,Maruti Ertiga ZXI,Bangalore,2013,68000,Petrol,Manual,Second,16.02 kmpl,1373 CC,93.7 bhp,7.0,,6.25
3020,Hyundai Tucson CRDi,Delhi,2006,80000,Diesel,Manual,Second,12.6 kmpl,1991 CC,112 bhp,7.0,,1.75
1711,Hyundai Accent GLE,Kolkata,2005,45200,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5.0,,0.9
3387,Honda Brio S Option AT,Chennai,2012,31500,Petrol,Automatic,First,16.5 kmpl,1198 CC,86.8 bhp,5.0,,4.15
36,Maruti Vitara Brezza ZDi Plus,Kochi,2018,50075,Diesel,Manual,First,24.3 kmpl,1248 CC,88.5 bhp,5.0,11.12 Lakh,8.63
4549,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Kochi,2014,56501,Diesel,Automatic,First,12.9 kmpl,2755 CC,174.5 bhp,7.0,,17.71
913,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318,Diesel,Automatic,First,14.16 kmpl,1968 CC,174.3 bhp,5.0,,43.74
3972,Toyota Corolla Altis G,Hyderabad,2008,44738,Petrol,Manual,First,14.53 kmpl,1798 CC,138.1 bhp,5.0,,5.1
4133,Hyundai i20 1.2 Asta with AVN,Coimbatore,2015,20045,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5.0,,6.22
974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,Diesel,Manual,Second,22.07 kmpl,1199 CC,73.9 bhp,5.0,,4.8
983,Hyundai Accent GLE,Ahmedabad,2010,58000,Petrol,Manual,Second,13.2 kmpl,1495 CC,94 bhp,5.0,,2.5
4903,Hyundai EON Sportz,Coimbatore,2014,14799,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,4.14
1418,Hyundai EON Era Plus,Kolkata,2016,11583,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5.0,,2.75
1560,Maruti Swift ZXI,Chennai,2012,42000,Petrol,Manual,Third,18.6 kmpl,1197 CC,85.8 bhp,5.0,,4.5
4135,Maruti Celerio ZXI,Mumbai,2014,21000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,3.75
4265,Datsun redi-GO T Option,Coimbatore,2017,27509,Petrol,Manual,First,22.7 kmpl,799 CC,53.64 bhp,5.0,4.04 Lakh,3.31
1355,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7.0,,14.4
5706,Chevrolet Cruze LTZ,Coimbatore,2018,52073,Diesel,Manual,Second,18.3 kmpl,1991 CC,147.9 bhp,5.0,,9.87
987,Maruti Wagon R LXI DUO BSIII,Mumbai,2008,64226,LPG,Manual,First,17.3 km/kg,1061 CC,57.5 bhp,5.0,,1.45
2682,Hyundai i20 1.4 Sportz,Coimbatore,2018,18521,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,9.18
1640,Toyota Innova 2.5 G (Diesel) 7 Seater,Coimbatore,2013,80544,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,11.79
1290,Ford Figo Diesel Titanium,Hyderabad,2013,90200,Diesel,Manual,First,20.0 kmpl,1399 CC,68.05 bhp,5.0,,3.5
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,Diesel,Manual,First,20.14 kmpl,1498 CC,88.73 bhp,5.0,,5.7
1380,Nissan Terrano XV 110 PS,Kochi,2014,103788,Diesel,Manual,First,19.01 kmpl,1461 CC,108.5 bhp,5.0,,5.67
1933,Volkswagen Vento Diesel Highline,Kolkata,2011,35000,Diesel,Manual,First,20.54 kmpl,1598 CC,103.6 bhp,5.0,,3.15
5893,Maruti Estilo LXI,Chennai,2008,51000,Petrol,Manual,Second,19.5 kmpl,1061 CC,null bhp,,,1.75
3160,Maruti Alto 800 LXI,Chennai,2015,63714,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5.0,,2.45
2030,Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,25121,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,23.06 Lakh,17.11
892,Maruti Swift ZDI,Delhi,2012,52000,Diesel,Manual,First,28.4 kmpl,1248 CC,74 bhp,5.0,,3.55
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,Diesel,Automatic,First,22.48 kmpl,1995 CC,190 bhp,5.0,63.71 Lakh,22.45
4255,Renault Duster 110PS Diesel RxL AMT,Bangalore,2016,26000,Diesel,Automatic,Second,19.6 kmpl,1461 CC,108.45 bhp,5.0,,10.0
2,Honda Jazz V,Chennai,2011,46000,Petrol,Manual,First,18.2 kmpl,1199 CC,88.7 bhp,5.0,8.61 Lakh,4.5
